code A,code B,位置,開始年,,,終了年,,,,ボーリング上面の標高,ボーリング長さ,,N0,E0,,,,深度,標高,,,,,礫,砂,シルト,粘土,wl0,wp,土粒子密度,w,湿潤密度,間隙比,飽和度
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T- 5,9,9.8,9.4,-24.85,T- 5,P005,T- 5,P005,0,1,50,49,89.9,33.7,2.662,71.5,1.57,1.908,99.8
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T- 6,11,11.8,11.4,-26.85,T- 6,P006,T- 6,P006,0,1,59,40,88.1,34.6,2.671,68.3,1.585,1.836,99.4
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T- 7,13,13.8,13.4,-28.85,T- 7,P007,T- 7,P007,0,2,55,43,80.3,32.4,2.646,64.1,1.609,1.699,99.9
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T- 8,15,15.8,15.4,-30.85,T- 8,P008,T- 8,P008,0,1,54,45,85.7,33.5,2.701,65.3,1.607,1.778,99.2
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T- 9,16,16.8,16.4,-31.85,T- 9,P009,T- 9,P009,0,1,44,55,86.6,34.5,2.704,67.4,1.592,1.843,98.9
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-10,17,17.8,17.4,-32.85,T-10,P010,T-10,P010,0,2,45,53,85.9,33.4,2.7,64.8,1.612,1.76,99.4
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-11,18,18.8,18.4,-33.85,T-11,P011,T-11,P011,0,2,43,55,84.6,32.5,2.709,63.8,1.613,1.751,98.7
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-12,19,19.8,19.4,-34.85,T-12,P012,T-12,P012,0,4,40,56,82.8,33.6,2.715,62.9,1.615,1.739,98.2
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-13,20,20.5,20.25,-35.7,T-13,P013,T-13,P013,0,2,48,50,85.2,33.5,2.676,63,0,0,0
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-13,20,20.5,20.25,-35.7,T-13,P014,T-13,P014,0,1,55,44,88.2,35.1,2.707,66.5,1.596,1.824,98.7
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T=13,20.5,20.8,20.65,-36.1,T=13,P015,T=13,P015,0,2,35,63,91,34.4,2.67,63,0,0,0
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-14,21,21.5,21.25,-36.7,T-14,P016,T-14,P016,13,17,45,25,64.2,28.6,2.685,52.3,1.659,1.479,94.2
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T=14,21.5,21.8,21.65,-37.1,T=14,P017,T=14,P017,5,67,15,13,33,18.2,2.649,29.4,1.927,0.779,100
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,P- 1,22.15,22.45,22.3,-37.75,P- 1,P018,P- 1,P018,33,55,9,3,0,0,2.618,11.4,0,0,0
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,P- 2,22.65,22.95,22.8,-38.25,P- 2,P019,P- 2,P019,0,2,32,66,81.9,26.7,2.706,49,0,0,0
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-15,23,23.8,23.4,-38.85,T-15,P020,T-15,P020,0,1,36,63,79.3,31.4,2.719,49.2,1.711,1.371,97.6
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-16,24,24.8,24.4,-39.85,T-16,P021,T-16,P021,0,2,35,63,76.8,31.3,2.733,47,1.757,1.287,99.8
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T-17,25,25.35,25.18,-40.62,T-17,P022,T-17,P022,0,27,39,34,64.8,27,2.624,38.4,1.781,1.039,97
O993P658,No.7- 9 ,神戸市中央区港島９丁目地先公有水面  ,1999,11,13,1999,12,16,KP,-15.45,90.43,0,34.6368957,135.2181429,T=17,25.35,25.7,25.52,-40.97,T=17,P023,T=17,P023,0,43,40,17,32.1,19.4,2.637,24.5,1.93,0.701,92.2
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P- 3,20.15,20.45,20.3,-36.8,P- 3,P001,P- 3,P001,0,0,30,70,84,24.1,2.735,72.6,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P- 4,20.65,20.95,20.8,-37.3,P- 4,P002,P- 4,P002,0,0,33,67,79.8,27.8,2.726,75.4,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P- 5,21.15,21.45,21.3,-37.8,P- 5,P003,P- 5,P003,0,2,35,63,78.5,24.8,2.698,77.5,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P- 6,21.65,21.95,21.8,-38.3,P- 6,P004,P- 6,P004,0,1,32,67,82.3,24.7,2.729,76.8,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P- 7,22.15,22.45,22.3,-38.8,P- 7,P005,P- 7,P005,0,3,31,66,81.2,27.4,2.734,72,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P- 8,22.65,22.95,22.8,-39.3,P- 8,P006,P- 8,P006,0,1,27,72,86.4,27.6,2.729,73.6,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P- 9,23.15,23.45,23.3,-39.8,P- 9,P007,P- 9,P007,0,0,36,64,82.9,24.1,2.701,75.8,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-10,23.65,23.95,23.8,-40.3,P-10,P008,P-10,P008,0,0,28,72,85.8,27.8,2.718,74.8,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-11,24.15,24.45,24.3,-40.8,P-11,P009,P-11,P009,0,2,24,74,82,27.1,2.726,74.4,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-12,24.65,24.95,24.8,-41.3,P-12,P010,P-12,P010,0,1,24,75,84.3,24.9,2.725,68.5,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-13,25.15,25.45,25.3,-41.8,P-13,P011,P-13,P011,0,14,25,61,67.6,18.5,2.703,45.5,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-14,25.65,25.95,25.8,-42.3,P-14,P012,P-14,P012,0,2,32,66,69.5,22,2.75,50.2,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-15,26.15,26.45,26.3,-42.8,P-15,P013,P-15,P013,0,0,32,68,69.4,23.1,2.75,51.2,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-16,26.65,26.95,26.8,-43.3,P-16,P014,P-16,P014,0,1,36,63,69.3,17.6,2.769,48.8,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-17,27.15,27.45,27.3,-43.8,P-17,P015,P-17,P015,0,0,31,69,71.8,23.8,2.75,56.2,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-18,27.65,27.95,27.8,-44.3,P-18,P016,P-18,P016,0,0,35,65,75.4,21.9,2.743,54.5,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-19,28.15,28.45,28.3,-44.8,P-19,P017,P-19,P017,0,0,31,69,74.4,19,2.73,57.5,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-20,28.65,28.95,28.8,-45.3,P-20,P018,P-20,P018,0,0,31,69,75.4,22,2.734,55.1,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-21,29.15,29.45,29.3,-45.8,P-21,P019,P-21,P019,0,0,30,70,75.9,23,2.718,51.8,0,0,0
O994P659,R-1     ,神戸市中央区港島南町及び港島の地先公,2000,3,19,2000,3,26,KP,-16.5,37.43,0,34.6338907,135.2371152,P-22,29.65,29.95,29.8,-46.3,P-22,P020,P-22,P020,0,0,30,70,71.8,25.5,2.705,49.3,0,0,0
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 1,2,2.8,2.4,-19.1,T- 1,P001,T- 1,P001,0,0,40,60,93.8,31.4,2.706,96.9,1.469,2.627,99.8
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 2,4,4.8,4.4,-21.1,T- 2,P002,T- 2,P002,0,0,41,59,86.6,30.1,2.709,85.5,1.512,2.324,99.7
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 3,6,6.8,6.4,-23.1,T- 3,P003,T- 3,P003,0,0,39,61,88,27,2.707,81.4,1.533,2.203,100
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 4,8,8.8,8.4,-25.1,T- 4,P004,T- 4,P004,0,0,41,59,87.2,26.7,2.706,80.2,1.537,2.173,99.9
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 5,10,10.8,10.4,-27.1,T- 5,P005,T- 5,P005,0,0,34,66,86.2,27.6,2.7,77.9,1.545,2.109,99.7
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 6,12,12.8,12.4,-29.1,T- 6,P006,T- 6,P006,0,0,35,65,84.8,27,2.696,76,1.551,2.059,99.5
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 7,14,14.8,14.4,-31.1,T- 7,P007,T- 7,P007,0,0,37,63,83.4,26.9,2.712,79.5,1.545,2.151,100.2
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 8,16,16.8,16.4,-33.1,T- 8,P008,T- 8,P008,0,0,33,67,82.5,28.2,2.713,72.5,1.573,1.975,99.6
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T- 9,18,18.8,18.4,-35.1,T- 9,P009,T- 9,P009,0,0,34,66,82.5,29.6,2.69,74.9,1.549,2.037,98.9
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-10,20,20.5,20.25,-36.95,T-10,P010,T-10,P010,0,0,32,68,81.2,25.1,2.716,70.9,1.581,1.936,99.5
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=10,20.5,20.8,20.65,-37.35,T=10,P011,T=10,P011,0,0,33,67,78.2,21.5,2.716,70.9,1.578,1.941,99.2
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-11,21,21.5,21.25,-37.95,T-11,P012,T-11,P012,0,2,33,65,80.6,22.6,2.711,71.1,1.578,1.939,99.4
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=11,21.5,21.8,21.65,-38.35,T=11,P013,T=11,P013,0,2,34,64,79.3,26,2.716,70.2,1.581,1.924,99.1
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-12,22,22.5,22.25,-38.95,T-12,P014,T-12,P014,0,4,32,64,79.1,27.5,2.732,67.6,1.602,1.858,99.4
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=12,22.5,22.8,22.65,-39.35,T=12,P015,T=12,P015,0,1,30,69,82,22.4,2.722,70,1.589,1.912,99.6
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-13,23,23.5,23.25,-39.95,T-13,P016,T-13,P016,0,1,28,71,87.4,20.3,2.711,74.1,1.562,2.022,99.4
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=13,23.5,23.8,23.65,-40.35,T=13,P017,T=13,P017,0,1,23,76,90.1,26.6,2.708,77.2,1.545,2.106,99.3
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-14,24,24.5,24.25,-40.95,T-14,P018,T-14,P018,0,1,28,71,86.5,26.9,2.709,74.3,1.558,2.031,99.1
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=14,24.5,24.8,24.65,-41.35,T=14,P019,T=14,P019,0,3,28,69,86.2,20.3,2.701,67.5,1.597,1.833,99.5
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-15,25,25.5,25.25,-41.95,T-15,P020,T-15,P020,0,4,29,67,82.8,21.4,2.72,59.7,1.648,1.636,99.3
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=15,25.5,25.8,25.65,-42.35,T=15,P021,T=15,P021,1,13,32,54,75.9,26.1,2.681,41.2,1.768,1.141,96.8
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-16,26,26.5,26.25,-42.95,T-16,P022,T-16,P022,1,3,27,69,73,23.9,2.693,53,1.685,1.445,98.8
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=16,26.5,26.7,26.6,-43.3,T=16,P023,T=16,P023,0,4,28,68,71,23.5,2.706,52.6,1.701,1.428,99.7
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-17,27,27.5,27.25,-43.95,T-17,P024,T-17,P024,0,0,30,70,75.5,22.3,2.711,52.7,1.7,1.435,99.6
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=17,27.5,27.8,27.65,-44.35,T=17,P025,T=17,P025,0,0,34,66,74.2,21.5,2.705,49.1,1.729,1.333,99.7
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-18,28,28.5,28.25,-44.95,T-18,P026,T-18,P026,0,0,34,66,70.6,23.7,2.727,50.2,1.725,1.374,99.6
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=18,28.5,28.7,28.6,-45.3,T=18,P027,T=18,P027,0,0,31,69,70.5,22,2.721,52.1,1.702,1.432,99
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-19,29,29.5,29.25,-45.95,T-19,P028,T-19,P028,0,0,32,68,69.6,22.8,2.718,52.5,1.7,1.438,99.2
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T=19,29.5,29.8,29.65,-46.35,T=19,P029,T=19,P029,0,0,30,70,70.6,22.7,2.726,50.9,1.718,1.394,99.5
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,T-20,30,30.55,30.27,-46.97,T-20,P030,T-20,P030,0,0,26,74,72.2,21,2.73,51.5,1.713,1.414,99.4
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,P- 3,30.65,30.95,30.8,-47.5,P- 3,P031,P- 3,P031,0,24,39,37,46.5,17.4,2.684,33.7,0,0,0
O994P660,R-2     ,神戸市中央区港島南町及び港島の地先公,2000,4,18,2000,4,21,KP,-16.7,37.4,0,34.6320813,135.2373371,P- 4,31.15,31.45,31.3,-48,P- 4,P032,P- 4,P032,0,17,41,42,36.4,15.6,2.685,27.2,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P- 3,20.15,20.45,20.3,-36.9,P- 3,P001,P- 3,P001,0,1,36,63,79.3,22.4,2.709,75.4,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P- 4,20.65,20.95,20.8,-37.4,P- 4,P002,P- 4,P002,0,0,39,61,78.3,23.6,2.714,69.3,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P- 5,21.15,21.45,21.3,-37.9,P- 5,P003,P- 5,P003,0,1,31,68,80.5,24.5,2.733,75.2,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P- 6,21.65,21.95,21.8,-38.4,P- 6,P004,P- 6,P004,0,0,30,70,79.8,23.6,2.728,71.2,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P- 7,22.15,22.45,22.3,-38.9,P- 7,P005,P- 7,P005,0,2,31,67,79.4,20.6,2.747,72.3,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P- 8,22.65,22.95,22.8,-39.4,P- 8,P006,P- 8,P006,0,2,32,66,80.4,22.2,2.754,68.5,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P- 9,23.15,23.45,23.3,-39.9,P- 9,P007,P- 9,P007,0,2,30,68,81.7,25.2,2.726,74.2,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-10,23.65,23.95,23.8,-40.4,P-10,P008,P-10,P008,0,1,27,72,86.3,26.8,2.734,76.5,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-11,24.15,24.45,24.3,-40.9,P-11,P009,P-11,P009,0,1,24,75,87.4,25.4,2.743,83.3,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-12,24.65,24.95,24.8,-41.4,P-12,P010,P-12,P010,0,1,24,75,86.5,30.2,2.73,78.2,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-13,25.15,25.45,25.3,-41.9,P-13,P011,P-13,P011,0,5,26,69,81.4,23.4,2.701,55.5,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-14,25.65,25.95,25.8,-42.4,P-14,P012,P-14,P012,4,25,21,50,74.6,21.2,2.701,70.2,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-15,26.15,26.45,26.3,-42.9,P-15,P013,P-15,P013,1,8,33,58,68.7,15.7,2.725,52,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-16,26.65,26.95,26.8,-43.4,P-16,P014,P-16,P014,0,3,33,64,66.8,21.5,2.742,45.2,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-17,27.15,27.45,27.3,-43.9,P-17,P015,P-17,P015,0,5,39,56,70.8,23.1,2.741,50.7,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-18,27.65,27.95,27.8,-44.4,P-18,P016,P-18,P016,0,7,23,70,69,19.9,2.74,55.9,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-19,28.15,28.45,28.3,-44.9,P-19,P017,P-19,P017,0,0,31,69,67.1,21,2.732,53.5,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-20,28.65,28.95,28.8,-45.4,P-20,P018,P-20,P018,0,0,34,66,67.2,19.7,2.741,48.1,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-21,29.15,29.45,29.3,-45.9,P-21,P019,P-21,P019,0,0,30,70,71.8,21.6,2.748,57.6,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-22,29.65,29.95,29.8,-46.4,P-22,P020,P-22,P020,0,0,30,70,73.7,18.8,2.751,54.7,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-23,30.15,30.45,30.3,-46.9,P-23,P021,P-23,P021,0,0,21,79,74.6,22.7,2.737,51.8,0,0,0
O994P661,R-3     ,神戸市中央区港島南町及び港島の地先公,2000,4,7,2000,4,7,KP,-16.6,36.5,0,34.6319152,135.235143,P-24,30.65,30.95,30.8,-47.4,P-24,P022,P-24,P022,0,0,25,75,75.3,19.6,2.736,53.4,0,0,0
O994P662,R-4     ,神戸市中央区港島南町及び港島の地先公,2000,3,27,2000,3,27,KP,-16.3,40.25,0,34.6313313,135.227549,T- 1,2,2.8,2.4,-18.7,T- 1,P001,T- 1,P001,0,1,40,59,93.5,31.7,2.714,95.8,1.469,2.617,99.3
O994P662,R-4     ,神戸市中央区港島南町及び港島の地先公,2000,3,27,2000,3,27,KP,-16.3,40.25,0,34.6313313,135.227549,T- 2,4,4.8,4.4,-20.7,T- 2,P002,T- 2,P002,0,3,42,55,90.2,30.5,2.697,85.4,1.505,2.322,99.2
O994P662,R-4     ,神戸市中央区港島南町及び港島の地先公,2000,3,27,2000,3,27,KP,-16.3,40.25,0,34.6313313,135.227549,T- 3,6,6.8,6.4,-22.7,T- 3,P003,T- 3,P003,0,3,38,59,88.9,29.4,2.711,79.9,1.533,2.181,99.3
O994P662,R-4     ,神戸市中央区港島南町及び港島の地先公,2000,3,27,2000,3,27,KP,-16.3,40.25,0,34.6313313,135.227549,T- 4,8,8.8,8.4,-24.7,T- 4,P004,T- 4,P004,0,1,37,62,85.6,28.4,2.696,75.3,1.562,2.026,100.2
O994P662,R-4     ,神戸市中央区港島南町及び港島の地先公,2000,3,27,2000,3,27,KP,-16.3,40.25,0,34.6313313,135.227549,T- 5,10,10.8,10.4,-26.7,T- 5,P005,T- 5,P005,0,0,39,61,84.5,30.3,2.696,72.2,1.567,1.963,99.2
O994P662,R-4     ,神戸市中央区港島南町及び港島の地先公,2000,3,27,2000,3,27,KP,-16.3,40.25,0,34.6313313,135.227549,T- 6,12,12.8,12.4,-28.7,T- 6,P006,T- 6,P006,0,0,38,62,83.7,31.4,2.693,74,1.561,2.002,99.6
